,nameWithOwner,createdAt,releasesByRepoAge,averageTimeForMergePR
heynext/effect-input,2017-12-06T11:31:58Z,0.6,0
boussadjra/vueye-table,2018-08-26T22:13:07Z,1.89,0
heynext/effect-dropdown-vue,2017-12-24T01:42:42Z,0.9,0
vue3-club/vue3-docs,2020-07-01T09:53:47Z,0.0,2
TheMushrr00m/cordovue,2017-02-09T07:11:12Z,0.24,0
mrastiak/vue-notification-bell,2018-10-16T08:02:20Z,0.0,56
Developmint/vue-link,2018-05-09T11:59:48Z,0.0,15
RonaldJerez/vue-input-facade,2019-12-12T18:05:42Z,16.3,2
quasarframework/vue-cli-plugin-quasar,2018-05-03T09:13:42Z,4.05,61
yyh1102/vue-lazyload-images,2017-04-03T09:06:57Z,0.0,0
vikkio88/vue-flag-icon,2017-02-26T01:11:46Z,0.0,0
runkids/vue2-timeago,2018-08-03T14:13:43Z,0.0,39
epicmaxco/vuestic-ui,2019-08-03T11:58:26Z,0.0,13
HCESrl/vue-responsive-image,2018-04-04T13:35:12Z,0.0,0
djaxho/pure-vue-chart,2019-06-10T08:52:45Z,0.0,73
vectrejs/vectre,2018-02-28T21:47:16Z,0.32,0
gucong3000/postcss-html,2017-05-19T06:03:29Z,9.69,0
gdg-x/aura-admin,2020-02-26T18:37:34Z,0.88,9
julon/vue-cli-template-library,2018-01-05T20:32:23Z,3.66,1
juliandavidmr/vue-frame,2017-04-02T06:08:24Z,0.0,0
john015/vue-load-image,2018-11-21T07:23:35Z,0.0,44
nejinn/nly-adminlte-vue,2020-02-18T15:55:36Z,5.17,0
guastallaigor/vue-horizontal-timeline,2019-02-17T20:42:31Z,2.31,0
loo41/Vuc,2018-11-26T01:56:39Z,0.0,0
vinayakkulkarni/v-rating,2017-11-28T22:36:32Z,1.18,1
pulilab/vue-qr-reader,2018-02-23T15:46:56Z,0.0,0
iNeoO/vue-meeting-selector,2020-01-06T21:51:09Z,0.0,0
JoshK2/vue-spinners-css,2019-09-03T16:59:01Z,3.09,3
superwf/vue-impress,2017-01-19T09:39:47Z,0.0,0
JounQin/vue-dynamic,2016-11-12T10:15:33Z,0.23,2
dogukanayd/basic-vue-data-table,2018-10-16T17:29:42Z,0.0,0
93gaurav93/v-owl-carousel,2018-04-21T17:11:02Z,0.33,80
vitta-health/Vi-Ui,2018-05-21T22:41:19Z,0.34,12
CYBAI/language-vue-component,2015-02-01T12:49:56Z,0.0,20
rishiqing/vue-emoji,2017-03-17T08:52:03Z,0.49,0
Yiiu/everyone,2016-09-29T14:23:12Z,0.0,0
vueschool/vuejs-components-fundamentals,2019-02-05T14:28:44Z,0.0,0
kgrandemange/vue-flip,2017-10-20T14:58:18Z,0.0,2
rafaelpimpa/vue-checkbox-switch,2017-03-08T19:03:17Z,0.0,1
maclisowski/zutre,2018-11-27T23:40:44Z,4.6,35
FlorianWoelki/vue-cirrus,2019-02-12T17:34:23Z,0.0,0
osiris-ui/osiris,2018-07-31T01:17:33Z,0.74,1
gwenaelp/vfg-field-array,2018-03-18T23:22:31Z,0.0,24
Alexandrshy/vue-share-buttons,2019-03-15T18:50:05Z,0.0,5
Danktuary/vue-discord-message,2018-08-27T22:42:40Z,4.55,59
liip/chusho,2020-02-13T16:09:35Z,3.39,7
vue-undraw/vue-undraw,2018-09-07T17:36:32Z,0.0,0
OasisUI/Oasis,2018-01-14T14:56:47Z,0.0,0
mysticatea/vue-eslint-editor,2018-05-19T06:58:42Z,2.4,3
vinayakkulkarni/v-pip,2020-05-03T17:49:05Z,8.42,1
tipeio/uploadcare-vue,2017-11-16T02:14:14Z,0.0,188
ganl/vue-icon-font,2017-09-13T06:00:52Z,0.0,0
jhoff/blade-vue-directive,2017-04-24T02:38:18Z,2.26,14
bytegem/vue-heroicons,2020-04-22T17:16:05Z,0.0,0
laravel-enso/select,2017-03-19T16:07:51Z,0.0,1
guitarbien/advanced-vue-component-design,2018-09-10T05:52:34Z,0.0,11
keller-mark/vueplotlib,2018-09-16T21:18:55Z,0.0,0
2A5F/shadow,2019-02-20T13:43:39Z,1.85,6
roundupapp/vue-plaid-link,2018-02-26T17:39:25Z,0.0,0
zuramai/nuxewind,2020-12-20T11:02:23Z,0.0,0
shadforth/vue-pokedex,2018-01-10T04:11:46Z,0.0,0
angelomelonas/vue-scroll-snap,2019-02-16T14:28:46Z,0.92,38
geoblink/design-system,2019-12-18T06:29:34Z,0.0,3
steemgigs/steemgigs,2018-02-22T10:47:49Z,0.0,0
visualjerk/ari,2020-07-12T07:38:08Z,14.47,9
geekytime/vuex-router,2018-03-29T18:04:34Z,0.33,98
laravel-enso/documents,2017-03-20T14:38:01Z,0.0,1
tipeio/filestack-vue,2017-11-07T02:57:57Z,0.0,17
marp-team/marp-vue,2019-03-24T17:42:53Z,0.48,0
HuijiFE/void-ui,2017-11-27T03:35:49Z,0.0,0
system76/pop-vue,2019-07-22T17:24:20Z,5.17,4
cjfff/deep-ui,2020-03-29T03:52:06Z,0.0,0
dewfall123/vitepress-for-component,2020-08-03T13:23:28Z,0.0,2
riverskies/laravel-vue-component,2016-05-11T21:22:06Z,0.0,0
Abdulqudus001/vue-skeleton-loader,2020-05-17T20:40:18Z,0.0,21
lzcmaro/vue-mui,2016-12-08T10:35:14Z,1.15,21
funkhaus/fh-components,2017-11-02T15:40:21Z,0.0,0
nan1010082085/VueComponents,2018-09-25T03:25:29Z,0.0,42
bluepower/vui-vc-next,2020-07-18T12:24:49Z,0.0,0
mikemenaker/vue-data-table,2017-03-07T18:14:19Z,1.7,0
DrSensor/vue-authoring-template,2018-01-03T10:35:25Z,0.0,0
AlisProject/alis-editor-old,2018-06-29T05:35:05Z,0.0,1
edutucci/hawkvuemdframework,2018-06-02T14:23:19Z,0.0,0
jillztom/vue-moments-ago,2018-05-02T20:23:35Z,0.0,53
vue-bulma/pagination,2017-03-03T08:49:58Z,0.0,0
Chooin/c-mobile,2017-05-24T04:04:38Z,0.0,6
lakb248/vue-component-generator,2016-08-31T05:01:50Z,0.0,0
wclimb/wat,2018-09-04T11:32:04Z,0.0,2
InDIOS/vue-ts-decorate,2016-11-03T07:07:12Z,0.0,0
FluentifyJs/fluentify,2018-12-24T16:15:15Z,0.86,7
prabhuignoto/smart-tagz,2020-08-06T10:05:17Z,4.29,0
DWYW/bee-ui,2018-12-14T12:08:48Z,17.95,0
afc-org/vue-tailwind,2020-04-07T12:58:57Z,0.0,0
marverix/v-tostini,2018-12-23T20:16:04Z,3.02,11
johannes-z/office-fabric,2019-11-24T20:52:20Z,0.0,0
Sysvale/cuida,2020-09-11T16:49:29Z,158.33,1
wsdo/vuejs-best-practice,2019-05-16T10:42:04Z,0.0,104
laravel-enso/tutorials,2017-03-20T21:21:09Z,0.0,1
fe6/water,2018-04-21T10:46:16Z,0.0,2
vinayakkulkarni/v-intl,2020-05-31T10:59:57Z,11.36,1
c0nst4ntin/vue-component-importer,2019-06-04T19:21:55Z,0.53,0
babyeyeFE/vue-uwp,2018-07-25T09:49:10Z,0.37,0
tomatoaiu/vue-gutter-resize,2018-06-14T10:15:29Z,0.0,0
daggerok/vue-examples,2017-08-21T23:50:01Z,0.0,0
laravel-enso/roles,2017-06-19T19:42:56Z,0.0,1
papercss/vue-papercss,2017-12-03T10:09:56Z,0.0,0
ssd-tutorials/vue-form-component,2019-01-06T09:12:58Z,0.0,0
cham11ng/multi-tenant-postgres,2017-06-09T09:50:41Z,0.0,12
tanvir0604/vue-dropdown-datepicker,2019-04-10T07:30:20Z,0.5,6
ssfe-team/lantern,2017-12-15T09:11:24Z,0.3,0
qWici/vue-lang-code-flags,2018-10-18T15:32:09Z,1.2,0
open-interactive/helium,2017-09-29T13:14:50Z,7.04,2
zisuzon/v-chips-multiselect,2020-06-15T13:17:37Z,0.0,0
laravel-enso/notifications,2017-03-21T09:48:24Z,0.0,1
justeat/fozzie-components,2019-03-19T10:30:37Z,77.88,2
victor0210/TUI,2018-01-16T15:21:20Z,0.0,0
meishaFE/drawBoard,2018-03-19T03:27:52Z,0.0,0
julon/vue-creativecommons,2018-01-07T16:33:35Z,2.44,5
MyShellSoftwareLab/alvue,2018-10-11T13:52:30Z,0.79,1
fingerpich/vue-edit-json,2018-08-11T19:38:20Z,0.0,0
TemperWorks/Nucleus,2017-08-03T06:29:51Z,1.35,1
juijs/vue-sheets,2018-09-29T03:19:13Z,2.35,64
BBT-FE/baobab-ui,2017-11-19T04:07:23Z,0.88,0
xarples/wolfi,2019-01-13T04:27:56Z,21.68,2
Chantouch/vue-vlidator,2020-06-10T06:05:38Z,2.35,4
AGDholo/vuetify-admin,2020-12-18T05:38:42Z,0.0,0
Kholid060/vue-mdijs,2020-03-31T11:50:19Z,0.0,14
samuraikun/atomic-design-vue,2019-08-03T07:58:24Z,0.0,0
LdwgWffnschmdt/vue-ros3djs,2020-01-08T08:49:30Z,0.0,1
photogabble/tagify-vue,2017-11-06T13:17:54Z,0.29,0
Leooman/LhnUI,2016-12-23T08:31:31Z,0.0,0
dennythecoder/vue-knob,2017-10-03T02:32:37Z,0.0,0
balmjs/balm-ui-lite,2017-07-11T08:37:55Z,0.0,8
WarehouseManagementSystem/WMS,2019-12-19T03:36:29Z,4.51,0
future-team/swan-ui,2017-07-05T03:53:18Z,0.0,0
aidenZou/vue-dora,2017-07-09T14:04:57Z,0.0,0
adielsh/vue-simple-modal,2017-03-05T14:13:04Z,0.0,2
baraja-core/cms,2019-10-31T12:37:51Z,19.86,0
memoriaXII/vueinstagram,2019-12-21T16:44:45Z,0.0,18
CrowdShakti/vue-dnd-hoc,2020-06-11T13:35:59Z,2.35,0
Kholid060/vue-heroicons,2020-01-07T12:28:21Z,0.0,3
potato4d/vue-serial-input,2018-09-22T04:52:10Z,0.0,0
cihat/app-ideas-projects,2020-10-27T09:04:36Z,0.0,5
do-community/do-vue,2019-10-30T10:29:29Z,0.0,2
vue-unstyled-components/vue-unstyled-components,2018-03-13T16:20:03Z,0.0,45
drew-y/quick-form,2018-08-16T23:53:34Z,0.0,6
helleworldGIT/Vue-Bulma-Sass,2019-06-02T14:04:56Z,0.0,0
lineupjs/vue-lineup,2018-07-02T08:43:02Z,1.08,6
ssd-tutorials/vue-form-component-completed,2019-01-21T08:58:58Z,0.0,0
GourmetPro/vue-stripe-js,2020-04-30T23:56:54Z,2.08,35
talenHuang/vue-swipe-cell,2018-10-16T09:33:26Z,0.0,0
MetamediaTechnology/longdo-map-vue,2019-09-29T12:38:51Z,3.23,3
panzer-vor/bili-ui,2018-05-07T08:25:57Z,0.0,0
Xvezda/vue-chrome-i18n,2019-11-03T19:03:51Z,0.0,0
jh3y/which-key,2018-03-07T00:56:48Z,0.0,0
RightBrainTechBD/vue-awesome-icon-picker,2020-05-14T00:54:45Z,2.15,0
charithsoori/isomorphic-vue-srilanka,2017-06-25T10:20:58Z,0.0,1
expeditejs/expedite,2018-07-11T19:50:42Z,0.36,6
SIY1121/vue-sliding-panel,2019-07-02T19:13:23Z,0.56,12
gongph/sflds-vue,2017-06-08T06:27:49Z,0.78,0
bevitch/bevitch,2020-05-11T21:16:21Z,0.0,0
zjutszl/cnode_vue,2017-10-25T13:36:18Z,0.0,0
otezz/heroicons-vue,2020-03-20T09:19:13Z,0.0,1
linked-solutions/rdfjs-vue,2020-04-12T20:13:11Z,0.0,8
zWingz/vue-with-wrapper,2020-05-13T14:29:26Z,0.0,15
Illyism/responsive-component-design-demo,2018-04-07T19:47:56Z,0.0,0
kirillkuzmin/my-vue,2017-11-29T09:53:44Z,0.0,15
anilkaraabali/vue-components,2020-02-23T09:21:58Z,0.0,0
beatrizsmerino/vue-users,2019-05-13T23:07:07Z,0.0,7
sabbirhossain540/Vue-js-Fundermentals,2020-09-04T10:50:33Z,0.0,0
func-star/mov-mobile,2018-06-29T07:10:45Z,0.0,0
mustafadalga/chat,2020-02-03T09:46:26Z,0.0,18
dodonki1223/vue-getting-started,2019-05-21T00:13:08Z,0.0,19
iridiumui/iridium,2018-10-25T06:31:09Z,2.82,0
mad-hacks/madhacks-webapp,2018-07-12T16:11:29Z,0.0,1
mustafadalga/crud-vuejs,2020-02-03T09:38:41Z,0.0,16
HC200ok/vue-easy-range-date-picker,2019-10-29T14:45:50Z,0.0,0
mu-ui/mu-ui,2018-08-02T08:50:30Z,0.0,36
cihat/LearningVue,2020-09-29T14:48:40Z,0.0,0
webreinvent/vaahvue,2020-05-02T11:44:29Z,0.0,0
ming-tsai/vue-type-text,2020-06-13T00:03:51Z,9.52,0
tmallet/LaMa,2019-04-12T06:31:31Z,0.5,46
rqyrku/vue-opti-table,2018-03-15T09:37:27Z,0.0,0
shohei-ot/vue-html-code-viewer,2018-06-05T23:57:16Z,0.0,33
siteotop/siteo-app,2018-08-16T08:43:55Z,7.12,0
yukihirop/vue-tag-editor,2019-01-22T08:15:59Z,0.0,0
wolfstark/cmui,2018-03-09T06:52:59Z,0.0,0
nu-system/vue-dialog,2019-06-25T02:34:53Z,0.0,0
iwyvi/vue-float-preview,2018-10-23T09:43:14Z,1.61,0
mustafadalga/dogaklani,2020-02-25T10:54:12Z,0.0,38
ppranitps20/Vue-EventCalendar,2019-04-25T09:03:05Z,0.0,11
Himenon/path-tree,2020-07-05T02:16:21Z,6.41,1
rare-treasure/form-engine,2020-09-20T16:46:20Z,45.61,0
yanm1ng/yoga-ui,2017-07-15T13:19:25Z,0.0,0
fe6/fecli-cpt-tpl-vue,2018-04-12T15:18:38Z,0.0,0
safeimuslim/vue-loading-components,2019-10-07T07:35:09Z,0.0,0
patelparixit07/laravel-vuejs-demo,2020-06-19T06:35:20Z,0.0,2
arun-alagesan/homeautomation,2020-03-03T08:18:10Z,0.0,0
Azghour-Saad/real-world-vue,2020-05-03T18:13:02Z,0.0,6
tri-chandra/vue-semantic-ui,2017-11-30T10:10:22Z,0.0,0
Daniel-Knights/MEVN-Boilerplate,2020-05-24T16:33:22Z,0.0,0
Lsnsh/weui-vue,2019-07-04T06:04:40Z,0.0,0
hashemirafsan/vue-materialize-css,2017-08-30T21:29:06Z,0.0,0
rymate1234/tab-complete-input-vue,2017-12-30T21:14:34Z,0.0,0
saigowthamr/Youtube-Search,2018-02-28T13:01:03Z,0.0,0
GianFF/another-vue-carousel,2019-05-04T23:24:35Z,0.0,0
ohhoney1/vue-shape-shifter,2017-05-22T11:58:16Z,0.0,0
Saeris/vue-mana,2018-10-12T22:55:46Z,0.0,0
yashwanth2714/Marvel-Heroes_Vue-Project,2020-05-25T16:28:52Z,0.0,0
rei/vunit,2018-10-31T21:53:24Z,0.0,7
stagecast/moment-components,2020-04-30T08:54:00Z,0.0,36
SyncfusionExamples/customize-vue-auto-complete-items-using-templates,2020-02-06T10:54:15Z,0.0,0
figurluk/simple-ui,2019-10-21T10:38:06Z,0.0,0
v-ui/vue-ui,2020-10-12T00:42:34Z,1.96,0
Liosavid/2020-02_VUE-Components_Bookstore,2020-03-15T11:37:36Z,0.0,0
MatthewBryantDonovan/VGHypeman2.0,2020-01-29T00:09:13Z,0.0,0
benmccallum/vue-bootstrap-breakpoint-indicator,2017-09-10T20:00:12Z,0.0,23
scify/Machine-Learning-JS-playground,2018-10-10T13:43:23Z,0.0,5
StephenGilboy/vue-async-components-webpack-4,2018-06-05T23:07:10Z,0.0,0
FEMessage/count-down,2019-07-29T09:46:10Z,2.91,2
saplingjs/vue-components,2020-11-07T22:49:12Z,0.0,0
sehinde-gb/customerleads,2020-01-24T11:42:37Z,0.0,12
netfron/server_laravel,2017-07-20T06:52:46Z,0.0,0
errajswami/vue-scan-com,2020-04-04T12:32:08Z,0.0,0
pstavrianidis/vue-greeklish-search,2020-03-03T15:04:38Z,0.0,11
IvanShavliuga/IvanShavliuga.github.io,2020-04-22T12:42:37Z,0.0,0
AppointmentGuru/DocumentGuru,2017-04-28T08:21:01Z,0.0,0
frullah/vue-validation-components,2020-05-31T21:14:42Z,1.14,2
fe6/vcmd,2018-04-13T01:14:26Z,0.0,0
oriente-fe/oriente-ui,2019-09-05T18:03:07Z,33.95,0
ericmuyser/hyper-ui,2019-07-24T10:32:34Z,0.0,9
michaelsoriano/nasa-images,2019-05-22T03:09:08Z,0.0,31
beatrizsmerino/vue-todolist,2019-04-27T01:45:39Z,0.0,0
varunpvp/vuejs-useful-components,2019-03-07T08:02:27Z,0.0,0
5046312/vui,2018-12-27T03:15:49Z,0.0,20
GhatuDB/vue.js-starter,2017-09-28T16:37:06Z,0.0,0
Muhammad-Adil/Vue.js-101,2019-01-08T12:46:32Z,0.0,0
Fliplet/fliplet-widget-form-builder,2017-03-16T17:34:34Z,0.0,3
daggerok/parcel-vue-ts-decorator-example,2019-05-12T02:00:51Z,0.0,43
Priestch/vue-pdf-component,2018-05-22T15:04:13Z,0.0,0
xlouc/element,2019-08-21T15:46:07Z,4.82,0
iamwebwiz/laravue-taskman,2019-01-28T09:03:18Z,0.0,12
klawney/vue-filter-component,2020-05-06T22:31:31Z,0.0,0
Akmatworld/covid19,2020-06-16T10:46:21Z,0.0,0
